enstID	enstVersion	genovo_LOEUF_corrected	ensembl_transcript_id	Approved_Symbol	HGNC_ID	entrezgene_id	description	is_canon
ENST00000243913	4	1.45555951	ENST00000243913	GCNT7	HGNC:16099	140687.0	glucosaminyl (N-acetyl) transferase family member 7 [Source:HGNC Symbol;Acc:HGNC:16099]	True
ENST00000446461	1	1.387685225	ENST00000446461	IQCF5	HGNC:35159	389124.0	IQ motif containing F5 [Source:HGNC Symbol;Acc:HGNC:35159]	True
ENST00000518699	2	1.829427955	ENST00000518699	NKX6-3	HGNC:26328	157848.0	NK6 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:26328]	True
ENST00000294854	8	1.091151188	ENST00000294854	RGSL1	HGNC:18636	353299.0	regulator of G protein signaling like 1 [Source:HGNC Symbol;Acc:HGNC:18636]	True
ENST00000602960	1	0.590768946	ENST00000602960	PRAMEF20	HGNC:25224	645425.0	PRAME family member 20 [Source:HGNC Symbol;Acc:HGNC:25224]	True
ENST00000327857	2	1.581377389	ENST00000327857	DEFA3	HGNC:2762	1668.0	defensin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2762]	True
ENST00000325558	6	0.444424478	ENST00000325558	PGA3	HGNC:8885	643834.0	pepsinogen A3 [Source:HGNC Symbol;Acc:HGNC:8885]	True
ENST00000380707	4	0.327065334	ENST00000380707	SMN1	HGNC:11117	6606.0	survival of motor neuron 1, telomeric [Source:HGNC Symbol;Acc:HGNC:11117]	True
ENST00000609256	1	2.398228952	ENST00000609256	BHLHA15	HGNC:22265	168620.0	basic helix-loop-helix family member a15 [Source:HGNC Symbol;Acc:HGNC:22265]	True
ENST00000332397	6	0.904407404	ENST00000332397	SPDYE3	HGNC:35462	441272.0	speedy/RINGO cell cycle regulator family member E3 [Source:HGNC Symbol;Acc:HGNC:35462]	True
ENST00000421491	3	1.348858084	ENST00000421491	PABPC4L	HGNC:31955	132430.0	poly(A) binding protein cytoplasmic 4 like [Source:HGNC Symbol;Acc:HGNC:31955]	True
ENST00000463781	3	3.46821861	ENST00000463781	MUC4	HGNC:7514	4585.0	mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]	True
ENST00000418710	2	0.288944112	ENST00000418710	SP8	HGNC:19196	221833.0	Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]	True
ENST00000435159	2	0.391785526	ENST00000435159	TMEM132C	HGNC:25436	92293.0	transmembrane protein 132C [Source:HGNC Symbol;Acc:HGNC:25436]	True
ENST00000302558	3	0.376418674	ENST00000302558	RGPD8	HGNC:9849	727851.0	RANBP2 like and GRIP domain containing 8 [Source:HGNC Symbol;Acc:HGNC:9849]	True
ENST00000242784	4	0.301940759	ENST00000242784	TRIR	HGNC:28424	79002.0	telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]	True
ENST00000442999	3	2.711101397	ENST00000442999	A3GALT2	HGNC:30005	127550.0	alpha 1,3-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:30005]	True
ENST00000221494	5	0.345460245	ENST00000221494	SF3A2	HGNC:10766	8175.0	splicing factor 3a subunit 2 [Source:HGNC Symbol;Acc:HGNC:10766]	True
ENST00000535362	1	1.259594705	ENST00000535362	TPRX2	HGNC:32175	503627.0	tetrapeptide repeat homeobox 2 [Source:HGNC Symbol;Acc:HGNC:32175]	True
ENST00000279804	2	1.885495299	ENST00000279804	CTF1	HGNC:2499	1489.0	cardiotrophin 1 [Source:HGNC Symbol;Acc:HGNC:2499]	True
ENST00000402693	4	0.206262869	ENST00000402693	MEX3D	HGNC:16734	399664.0	mex-3 RNA binding family member D [Source:HGNC Symbol;Acc:HGNC:16734]	True
ENST00000553443	1	1.10309554	ENST00000553443	TTC6	HGNC:19739	319089.0	tetratricopeptide repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:19739]	True
ENST00000424728	1	0.773168251	ENST00000424728	FSIP2	HGNC:21675	401024.0	fibrous sheath interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:21675]	True
ENST00000520876	3	0.643361825	ENST00000520876	PLPPR3	HGNC:23497	79948.0	phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]	True
ENST00000258106	6	0.265487625	ENST00000258106	EMX1	HGNC:3340	2016.0	empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340]	True
ENST00000502412	1	0.925321526	ENST00000502412	ZFP62	HGNC:23241	643836.0	ZFP62 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23241]	True
ENST00000409359	1	1.515616712	ENST00000409359	ARHGEF4	HGNC:684	50649.0	Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684]	True
ENST00000176183	5	2.778572954	ENST00000176183	DRD4	HGNC:3025	1815.0	dopamine receptor D4 [Source:HGNC Symbol;Acc:HGNC:3025]	True
ENST00000221496	4	1.960827639	ENST00000221496	AMH	HGNC:464	268.0	anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464]	True
ENST00000409867	1	1.764814607	ENST00000409867	ANKRD30BL	HGNC:35167	554226.0	ankyrin repeat domain 30B like [Source:HGNC Symbol;Acc:HGNC:35167]	True
ENST00000319555	3	0.362890283	ENST00000319555	ZFPM1	HGNC:19762	161882.0	zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]	True
ENST00000398664	3	2.479317893	ENST00000398664	TP53TG3D	HGNC:44657	24150.0	TP53 target 3D [Source:HGNC Symbol;Acc:HGNC:44657]	True
ENST00000355522	5	1.451392499	ENST00000355522	C2CD4A	HGNC:33627	145741.0	C2 calcium dependent domain containing 4A [Source:HGNC Symbol;Acc:HGNC:33627]	True
ENST00000399703	5	0.91881166	ENST00000399703	ANKRD18A	HGNC:23643	253650.0	ankyrin repeat domain 18A [Source:HGNC Symbol;Acc:HGNC:23643]	True
ENST00000333843	4	0.501331731	ENST00000333843	MBD3L3	HGNC:37205	653657.0	methyl-CpG binding domain protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:37205]	True
ENST00000303037	8	1.358972202	ENST00000303037	CTRB2	HGNC:2522	440387.0	chymotrypsinogen B2 [Source:HGNC Symbol;Acc:HGNC:2522]	True
ENST00000332029	2	0.567529353	ENST00000332029	SOCS1	HGNC:19383	8651.0	suppressor of cytokine signaling 1 [Source:HGNC Symbol;Acc:HGNC:19383]	True
ENST00000327876	4	0.291067432	ENST00000327876	KCNK12	HGNC:6274	56660.0	potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]	True
ENST00000383748	4	2.531708073	ENST00000383748	KRBOX1	HGNC:38708	100506243.0	KRAB box domain containing 1 [Source:HGNC Symbol;Acc:HGNC:38708]	True
ENST00000404077	1	0.471829629	ENST00000404077	RSPH10B2	HGNC:34385	728194.0	radial spoke head 10 homolog B2 [Source:HGNC Symbol;Acc:HGNC:34385]	True
ENST00000338483	2	0.854477415	ENST00000338483	MAFF	HGNC:6780	23764.0	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]	True
ENST00000568223	2	0.523197971	ENST00000568223	METRN	HGNC:14151	79006.0	meteorin, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:14151]	True
ENST00000600059	1	0.16334579	ENST00000600059	LMTK3	HGNC:19295	114783.0	lemur tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19295]	True
ENST00000449309	1	1.558889538	ENST00000449309	FAM200A	HGNC:25401	221786.0	family with sequence similarity 200 member A [Source:HGNC Symbol;Acc:HGNC:25401]	True
ENST00000086933	2	1.492947607	ENST00000086933	GSC2	HGNC:4613	2928.0	goosecoid homeobox 2 [Source:HGNC Symbol;Acc:HGNC:4613]	True
ENST00000389394	3	0.646790492	ENST00000389394	DNAH6	HGNC:2951	1768.0	dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]	True
ENST00000356166	6	0.066375934	ENST00000356166	FBRS	HGNC:20442	64319.0	fibrosin [Source:HGNC Symbol;Acc:HGNC:20442]	True
ENST00000370083	4	0.325540025	ENST00000370083	AMY1A	HGNC:474	276.0	amylase alpha 1A [Source:HGNC Symbol;Acc:HGNC:474]	True
ENST00000290438	3	0.293797089	ENST00000290438	GOLGA6A	HGNC:13567	342096.0	golgin A6 family member A [Source:HGNC Symbol;Acc:HGNC:13567]	True
ENST00000524964	1	2.0641143	ENST00000524964	TIRAP-AS1	HGNC:56069	105369557.0	TIRAP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56069]	True
ENST00000291860	1	1.102743827	ENST00000291860	KIR3DL3	HGNC:16312	115653.0	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]	True
ENST00000315033	4	0.363280394	ENST00000315033	GPR88	HGNC:4539	54112.0	G protein-coupled receptor 88 [Source:HGNC Symbol;Acc:HGNC:4539]	True
ENST00000399044	1	1.65094981	ENST00000399044	CDRT15L2	HGNC:34075	256223.0	CMT1A duplicated region transcript 15 like 2 [Source:HGNC Symbol;Acc:HGNC:34075]	True
ENST00000399336	4	0.437177299	ENST00000399336	NOMO3	HGNC:25242	408050.0	NODAL modulator 3 [Source:HGNC Symbol;Acc:HGNC:25242]	True
ENST00000524821	1	2.548821264	ENST00000524821	C8orf82	HGNC:33826	414919.0	chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:33826]	True
ENST00000234371	5	1.46307465	ENST00000234371	KISS1R	HGNC:4510	84634.0	KISS1 receptor [Source:HGNC Symbol;Acc:HGNC:4510]	True
ENST00000451531	2	0.843305176	ENST00000451531	POTEI	HGNC:37093	653269.0	POTE ankyrin domain family member I [Source:HGNC Symbol;Acc:HGNC:37093]	True
ENST00000327423	6	0.342501378	ENST00000327423	PRR14L	HGNC:28738	253143.0	proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]	True
ENST00000272224	3	0.251237713	ENST00000272224	GDF7	HGNC:4222	151449.0	growth differentiation factor 7 [Source:HGNC Symbol;Acc:HGNC:4222]	True
ENST00000242728	4	0.517385394	ENST00000242728	BHLHE41	HGNC:16617	79365.0	basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]	True
ENST00000242261	5	0.211004333	ENST00000242261	TWIST1	HGNC:12428	7291.0	twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]	True
ENST00000377834	4	0.9254495	ENST00000377834	HES2	HGNC:16005	54626.0	hes family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:16005]	True
ENST00000358607	6	1.598037685	ENST00000358607	REX1BD	HGNC:26098	55049.0	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	True
ENST00000374094	4	1.319648515	ENST00000374094	AGAP5	HGNC:23467	729092.0	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5 [Source:HGNC Symbol;Acc:HGNC:23467]	True
ENST00000343998	6	1.117016373	ENST00000343998	DIPK1C	HGNC:31729	125704.0	divergent protein kinase domain 1C [Source:HGNC Symbol;Acc:HGNC:31729]	True
ENST00000216101	6	1.2036848	ENST00000216101	RASL10A	HGNC:16954	10633.0	RAS like family 10 member A [Source:HGNC Symbol;Acc:HGNC:16954]	True
ENST00000375222	3	3.989301837	ENST00000375222	C20orf144	HGNC:16137	128864.0	chromosome 20 open reading frame 144 [Source:HGNC Symbol;Acc:HGNC:16137]	True
ENST00000340652	4	0.093738213	ENST00000340652	VWC2	HGNC:30200	375567.0	von Willebrand factor C domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30200]	True
ENST00000293330	1	2.075197387	ENST00000293330	HCRT	HGNC:4847	3060.0	hypocretin neuropeptide precursor [Source:HGNC Symbol;Acc:HGNC:4847]	True
ENST00000562295	1	1.627181037	ENST00000562295	GOLGA8S	HGNC:44409	653061.0	golgin A8 family member S [Source:HGNC Symbol;Acc:HGNC:44409]	True
ENST00000232974	6	0.333740664	ENST00000232974	ZBTB47	HGNC:26955	92999.0	zinc finger and BTB domain containing 47 [Source:HGNC Symbol;Acc:HGNC:26955]	True
ENST00000287490	4	1.554764012	ENST00000287490	COX6A2	HGNC:2279	1339.0	cytochrome c oxidase subunit 6A2 [Source:HGNC Symbol;Acc:HGNC:2279]	True
ENST00000376101	2	0.539933508	ENST00000376101	PRAMEF19	HGNC:24908	645414.0	PRAME family member 19 [Source:HGNC Symbol;Acc:HGNC:24908]	True
ENST00000374294	3	1.349835239	ENST00000374294	DNAJC25-GNG10	HGNC:37501	552891.0	DNAJC25-GNG10 readthrough [Source:HGNC Symbol;Acc:HGNC:37501]	True
ENST00000393927	4	0.614721059	ENST00000393927	ZNF414	HGNC:20630	84330.0	zinc finger protein 414 [Source:HGNC Symbol;Acc:HGNC:20630]	True
ENST00000585033	1	2.022253105	ENST00000585033	TYMSOS	HGNC:29553		TYMS opposite strand RNA [Source:HGNC Symbol;Acc:HGNC:29553]	True
ENST00000304952	6	1.607511798	ENST00000304952	HES4	HGNC:24149	57801.0	hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]	True
ENST00000448228	2	1.523173431	ENST00000448228	FAM86B1	HGNC:28268	85002.0	family with sequence similarity 86 member B1 [Source:HGNC Symbol;Acc:HGNC:28268]	True
ENST00000591344	1	0.695236042	ENST00000591344	ZNF850	HGNC:27994	342892.0	zinc finger protein 850 [Source:HGNC Symbol;Acc:HGNC:27994]	True
ENST00000442218	2	0.0	ENST00000442218	SLC48A1	HGNC:26035	55652.0	solute carrier family 48 member 1 [Source:HGNC Symbol;Acc:HGNC:26035]	True
ENST00000419735	3	0.149900367	ENST00000419735	ATXN7L1	HGNC:22210	222255.0	ataxin 7 like 1 [Source:HGNC Symbol;Acc:HGNC:22210]	True
ENST00000312499	5	1.304402836	ENST00000312499	RMI2	HGNC:28349	116028.0	RecQ mediated genome instability 2 [Source:HGNC Symbol;Acc:HGNC:28349]	True
ENST00000335211	4	1.5147815	ENST00000335211	IGFN1	HGNC:24607	91156.0	immunoglobulin like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24607]	True
ENST00000291442	3	0.317302155	ENST00000291442	NR2F6	HGNC:7977	2063.0	nuclear receptor subfamily 2 group F member 6 [Source:HGNC Symbol;Acc:HGNC:7977]	True
ENST00000561916	2	1.252141415	ENST00000561916	PYCARD-AS1	HGNC:45036	100652740.0	PYCARD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45036]	True
ENST00000389221	4	0.534878173	ENST00000389221	UNKL	HGNC:14184	64718.0	unk like zinc finger [Source:HGNC Symbol;Acc:HGNC:14184]	True
ENST00000412678	2	1.418823218	ENST00000412678	CDHR4	HGNC:34527	389118.0	cadherin related family member 4 [Source:HGNC Symbol;Acc:HGNC:34527]	True
ENST00000360004	5	2.853159146	ENST00000360004	HLA-DRB1	HGNC:4948	3123.0	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	True
ENST00000490605	2	1.415257741	ENST00000490605	FAM178B	HGNC:28036	51252.0	family with sequence similarity 178 member B [Source:HGNC Symbol;Acc:HGNC:28036]	True
ENST00000340356	7	0.289367315	ENST00000340356	SOX18	HGNC:11194	54345.0	SRY-box transcription factor 18 [Source:HGNC Symbol;Acc:HGNC:11194]	True
ENST00000404743	4	1.419931876	ENST00000404743	LIPM	HGNC:23455	340654.0	lipase family member M [Source:HGNC Symbol;Acc:HGNC:23455]	True
ENST00000376335	3	0.142616854	ENST00000376335	ZIC2	HGNC:12873	7546.0	Zic family member 2 [Source:HGNC Symbol;Acc:HGNC:12873]	True
ENST00000557649	1	1.647746985	ENST00000557649	C14orf180	HGNC:33795	400258.0	chromosome 14 open reading frame 180 [Source:HGNC Symbol;Acc:HGNC:33795]	True
ENST00000420022	3	1.141996643	ENST00000420022	ADM5	HGNC:27293	199800.0	adrenomedullin 5 (putative) [Source:HGNC Symbol;Acc:HGNC:27293]	True
ENST00000359342	6	4.057603878	ENST00000359342	CGB2	HGNC:16722	114336.0	chorionic gonadotropin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:16722]	True
ENST00000539798	1	2.145316086	ENST00000539798	KLHL35	HGNC:26597	283212.0	kelch like family member 35 [Source:HGNC Symbol;Acc:HGNC:26597]	True
ENST00000409602	1	0.98913908	ENST00000409602	POTEJ	HGNC:37094	653781.0	POTE ankyrin domain family member J [Source:HGNC Symbol;Acc:HGNC:37094]	True
ENST00000421285	3	0.823737041	ENST00000421285	GOLGA6B	HGNC:32205	55889.0	golgin A6 family member B [Source:HGNC Symbol;Acc:HGNC:32205]	True
ENST00000361017	4	1.706649914	ENST00000361017	CTRB1	HGNC:2521	1504.0	chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]	True
ENST00000357503	2	0.485119385	ENST00000357503	TOR4A	HGNC:25981	54863.0	torsin family 4 member A [Source:HGNC Symbol;Acc:HGNC:25981]	True
ENST00000311148	4	1.702455818	ENST00000311148	ACOT1	HGNC:33128	641371.0	acyl-CoA thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:33128]	True
ENST00000521580	2	1.942153049	ENST00000521580	SMIM12	HGNC:25154	113444.0	small integral membrane protein 12 [Source:HGNC Symbol;Acc:HGNC:25154]	True
ENST00000307145	3	0.123037567	ENST00000307145	KLF13	HGNC:13672	51621.0	KLF transcription factor 13 [Source:HGNC Symbol;Acc:HGNC:13672]	True
ENST00000297375	4	0.09961114	ENST00000297375	EN2	HGNC:3343	2020.0	engrailed homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3343]	True
ENST00000420470	2	1.191796153	ENST00000420470	ARHGEF38	HGNC:25968	54848.0	Rho guanine nucleotide exchange factor 38 [Source:HGNC Symbol;Acc:HGNC:25968]	True
ENST00000483063	1	1.364058648	ENST00000483063	POLE4	HGNC:18755	56655.0	DNA polymerase epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]	True
ENST00000503581	1	1.139372801	ENST00000503581	EYS	HGNC:21555	346007.0	eyes shut homolog [Source:HGNC Symbol;Acc:HGNC:21555]	True
ENST00000332539	4	1.862003309	ENST00000332539	PTGDR2	HGNC:4502	11251.0	prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:HGNC:4502]	True
ENST00000344586	7	0.095681393	ENST00000344586	NKX2-3	HGNC:7836	159296.0	NK2 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:7836]	True
ENST00000444149	2	1.340830753	ENST00000444149	ZNF879	HGNC:37273	345462.0	zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]	True
ENST00000295886	4	0.531876337	ENST00000295886	NKX6-1	HGNC:7839	4825.0	NK6 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7839]	True
ENST00000377898	3	1.557179777	ENST00000377898	HES3	HGNC:26226	390992.0	hes family bHLH transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:26226]	True
ENST00000376504	3	0.679289398	ENST00000376504	PTF1A	HGNC:23734	256297.0	pancreas associated transcription factor 1a [Source:HGNC Symbol;Acc:HGNC:23734]	True
ENST00000283474	7	0.0	ENST00000283474	UBALD1	HGNC:29576	124402.0	UBA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29576]	True
ENST00000375856	3	0.187347289	ENST00000375856	IRS2	HGNC:6126	8660.0	insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126]	True
ENST00000372642	4	2.303552693	ENST00000372642	ENDOG	HGNC:3346	2021.0	endonuclease G [Source:HGNC Symbol;Acc:HGNC:3346]	True
ENST00000329478	2	1.832267576	ENST00000329478	ADAT3	HGNC:25151	113179.0	adenosine deaminase tRNA specific 3 [Source:HGNC Symbol;Acc:HGNC:25151]	True
ENST00000238558	3	0.831706972	ENST00000238558	GSC	HGNC:4612	145258.0	goosecoid homeobox [Source:HGNC Symbol;Acc:HGNC:4612]	True
ENST00000392519	2	0.877350384	ENST00000392519	TMEM121	HGNC:20511	80757.0	transmembrane protein 121 [Source:HGNC Symbol;Acc:HGNC:20511]	True
ENST00000462446	1	1.087174495	ENST00000462446	MUCL3	HGNC:21666	135656.0	mucin like 3 [Source:HGNC Symbol;Acc:HGNC:21666]	True
ENST00000253968	6	0.584135018	ENST00000253968	BARX1	HGNC:955	56033.0	BARX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:955]	True
ENST00000360151	4	0.856345489	ENST00000360151	NPIPA5	HGNC:41980	100288332.0	nuclear pore complex interacting protein family member A5 [Source:HGNC Symbol;Acc:HGNC:41980]	True
ENST00000315580	5	1.758340738	ENST00000315580	ARL6IP4	HGNC:18076	51329.0	ADP ribosylation factor like GTPase 6 interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:18076]	True
ENST00000327669	4	1.421848069	ENST00000327669	FAM110C	HGNC:33340	642273.0	family with sequence similarity 110 member C [Source:HGNC Symbol;Acc:HGNC:33340]	True
ENST00000412403	1	1.226759374	ENST00000412403	MIR365BHG	HGNC:55941	123464515.0	MIR365B and MIR4725 host gene [Source:HGNC Symbol;Acc:HGNC:55941]	True
ENST00000381033	4	1.650464242	ENST00000381033	PDX1	HGNC:6107	3651.0	pancreatic and duodenal homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6107]	True
ENST00000576629	1	0.50034846	ENST00000576629	LRRC37A2	HGNC:32404	9884.0	leucine rich repeat containing 37 member A2 [Source:HGNC Symbol;Acc:HGNC:32404]	True
ENST00000323249	3	0.0	ENST00000323249	PRR7	HGNC:28130	80758.0	proline rich 7, synaptic [Source:HGNC Symbol;Acc:HGNC:28130]	True
ENST00000378453	3	0.37996864	ENST00000378453	HES5	HGNC:19764	388585.0	hes family bHLH transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:19764]	True
ENST00000382936	3	1.604113095	ENST00000382936	TMEM129	HGNC:25137	92305.0	transmembrane protein 129, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:25137]	True
ENST00000327355	5	3.205922291	ENST00000327355	FAM174B	HGNC:34339	400451.0	family with sequence similarity 174 member B [Source:HGNC Symbol;Acc:HGNC:34339]	True
ENST00000371738	3	1.485974072	ENST00000371738	DNLZ	HGNC:33879	728489.0	DNL-type zinc finger [Source:HGNC Symbol;Acc:HGNC:33879]	True
ENST00000427575	1	1.713164138	ENST00000427575	DOHH	HGNC:28662	83475.0	deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]	True
ENST00000342063	3	1.693430418	ENST00000342063	PEAK3	HGNC:24793	374872.0	PEAK family member 3 [Source:HGNC Symbol;Acc:HGNC:24793]	True
ENST00000510882	2	1.322188026	ENST00000510882	HDGFL1	HGNC:21095	154150.0	HDGF like 1 [Source:HGNC Symbol;Acc:HGNC:21095]	True
ENST00000295666	4	1.751518419	ENST00000295666	IGFBP7	HGNC:5476	3490.0	insulin like growth factor binding protein 7 [Source:HGNC Symbol;Acc:HGNC:5476]	True
ENST00000331334	4	0.388756557	ENST00000331334	GLRX5	HGNC:20134	51218.0	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	True
ENST00000518156	2	0.355764208	ENST00000518156	DLX6	HGNC:2919	1750.0	distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919]	True
ENST00000326321	3	1.396491958	ENST00000326321	KIR3DL2	HGNC:6339	3812.0	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]	True
ENST00000249041	2	1.216336751	ENST00000249041	GALR3	HGNC:4134	8484.0	galanin receptor 3 [Source:HGNC Symbol;Acc:HGNC:4134]	True
ENST00000246104	6	0.322022249	ENST00000246104	SCRT2	HGNC:15952	85508.0	scratch family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:15952]	True
ENST00000266744	3	0.547791654	ENST00000266744	ASCL1	HGNC:738	429.0	achaete-scute family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:738]	True
ENST00000389474	3	3.213059094	ENST00000389474	SIGLEC15	HGNC:27596	284266.0	sialic acid binding Ig like lectin 15 [Source:HGNC Symbol;Acc:HGNC:27596]	True
ENST00000349499	2	0.652920756	ENST00000349499	CLIC6	HGNC:2065	54102.0	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	True
ENST00000227471	2	0.573812993	ENST00000227471	UNC93B1	HGNC:13481	81622.0	unc-93 homolog B1, TLR signaling regulator [Source:HGNC Symbol;Acc:HGNC:13481]	True
