HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
SPINT2	HGNC:11247	0.00075147	0.983	0.476780617018422	NA	2.31397701	0.298494059	0.762508473	False	True
NBAS	HGNC:15625	5.0234e-43	0.777	0.421274806944701	30.0	3.795664968	0.320535464	0.809011131	False	True
BTAF1	HGNC:17307	1.0	0.128	0.990449749819152	NA	0.7546533451999999	NA	0.102046002	False	False
BGN	HGNC:1044	0.45229	0.637	NA	NA	NA	0.594250324	NA	False	True
KLHL10	HGNC:18829	0.97852	0.306	0.62363893847871	NA	0.6379380976	0.55707501	0.178922477	False	False
TAPT1	HGNC:26887	0.032078	0.564	0.841565306950273	NA	2.173324397	0.536254409	0.298643657	False	True
GBA2	HGNC:18986	1.9892e-20	0.94	0.322897918128167	30.0	2.370504948	0.408826889	0.986966288	True	True
TECPR2	HGNC:19957	0.58003	0.346	0.970271006347301	30.0	4.76991701	0.378654563	0.416511989	False	True
ELAC2	HGNC:14198	1.7245e-20	1.046	0.496401038213027	NA	0.0132221925	0.384096723	1.072889951	True	True
ABCA12	HGNC:14637	2.922e-15	0.478	0.523201495442	NA	2.267496168	0.389007772	0.492595786	True	True
PKNOX2	HGNC:16714	0.99174	0.272	0.986774200385888	NA	4.50740235	0.487706205	0.1324849	False	False
CHRNA3	HGNC:1957	1.4197e-07	1.148	0.223464419229596	NA	3.136248071	0.487161791	1.431937167	False	True
SEC24B	HGNC:10704	1.0	0.194	0.962549152258638	NA	2.242053128	0.39577578	0.170295885	False	False
FKBP14	HGNC:18625	1.5229e-06	1.655	0.391525593280633	30.0	1.891242312	0.488697923	1.772649528	False	True
AUH	HGNC:890	8.024e-06	0.964	0.409438586400773	NA	2.954392544	0.461697167	1.121974178	True	True
DEDD	HGNC:2755	0.95912	0.329	0.684953872777786	NA	2.569804257	0.639861623	0.107949702	False	False
MMAA	HGNC:18871	NA	NA	0.525851541002088	30.0	3.587191236	NA	NA	False	True
FRMD4A	HGNC:25491	1.0	0.135	0.994540523995219	NA	2.035244209	0.546667028	0.077126362	False	False
TENT4A	HGNC:16705	0.99934	0.186	0.995010331326568	NA	NA	NA	0.057494967	False	False
XPO5	HGNC:17675	0.99971	0.253	0.967135875013809	NA	2.788613128	0.415719835	0.22207192	False	False
IGF2BP1	HGNC:28866	0.99933	0.226	0.984885546570946	NA	2.993135918	0.617829714	0.074651484	False	False
SCNN1A	HGNC:10599	NA	NA	0.832885931166453	NA	3.814917893	0.351972528	1.061267784	True	False
TBX21	HGNC:11599	0.99636	0.226	0.84721893693815	NA	3.671447644	0.399326584	0.115399358	False	False
ABCG8	HGNC:13887	2.3838e-20	1.365	0.21266833820377	30.0	3.0644599180000003	0.300130197	1.231286124	True	True
ABCC6	HGNC:57	5.6167e-35	1.026	0.664495644818418	NA	1.556478889	0.286439557	1.128465321	True	True
BIRC6	HGNC:13516	1.0	0.104	0.995063859092139	NA	0.743361387	0.535520379	0.077903824	False	False
RANBP9	HGNC:13727	0.99999	0.13	0.988766640191901	NA	2.8552543260000003	0.564064575	0.097792748	False	False
KSR2	HGNC:18610	1.0	0.131	0.993888825663367	NA	4.322700622	0.5353533	0.119322551	False	False
SGCD	HGNC:10807	0.0020725	0.824	0.381658773554784	NA	2.413469695	0.477167029	0.613776483	True	False
LPL	HGNC:6677	NA	NA	0.680775188041145	NA	4.164376935	NA	NA	False	True
KIRREL1	HGNC:15734	0.99855	0.25	0.945568530690557	NA	NA	0.500787509	0.189660664	False	False
ECEL1	HGNC:3147	4.7923e-13	0.831	0.905958959490011	NA	2.614214676	0.479941692	0.803645898	True	True
AGO3	HGNC:18421	0.99997	0.193	0.982643071814858	NA	5.134614541	0.697414962	0.097046205	False	False
DOT1L	HGNC:24948	1.0	0.118	0.980551867581545	NA	4.058498635	0.426605457	0.061364161	False	False
TOE1	HGNC:15954	6.0443e-16	1.457	0.429919027816648	NA	3.786472407	0.37347723	1.438716957	False	True
ARHGAP31	HGNC:29216	0.99999	0.192	0.94904025790705	0.0	3.895065084	0.324921532	0.259255463	False	True
PIK3R1	HGNC:8979	0.99978	0.228	0.963640953988576	NA	3.672196658	0.561047441	0.200268085	True	True
IPO7	HGNC:9852	1.0	0.106	0.993190897645278	NA	1.337630001	0.591694397	0.039379239	False	False
TTBK2	HGNC:19141	0.99875	0.261	0.775349381058293	NA	0.8197441504	0.372351202	0.184861374	False	False
FOXJ2	HGNC:24818	0.99846	0.242	0.933085628233336	NA	5.313368054	0.418735781	0.219882809	False	False
SYT2	HGNC:11510	NA	NA	0.921758907478746	NA	3.545238906	0.617420943	0.244998275	True	True
DSG2	HGNC:3049	2.7913e-10	0.79	0.674501191352125	2.0	2.661501248	0.285590803	0.963549294	True	False
PARP6	HGNC:26921	0.99996	0.186	0.861256215945249	NA	2.121739849	0.655764674	0.084642523	False	False
RAB14	HGNC:16524	0.99047	0.214	0.965380292494366	NA	2.514987046	0.69967995	0.127846859	False	False
ALX1	HGNC:1494	0.17618	0.607	0.482467649841242	NA	1.33875275	0.462554063	0.268921739	False	True
MAP3K8	HGNC:6860	0.96825	0.323	0.964782428139542	NA	1.851338123	0.481085611	0.184444763	False	False
PYGL	HGNC:9725	1.71e-17	0.965	0.566386807336873	NA	1.969629985	0.546847712	0.980508927	False	True
PTH1R	HGNC:9608	NA	NA	0.941993100042079	NA	5.18196054	0.4631095	0.32153142	False	True
HEXA	HGNC:4878	1.3405e-11	0.973	0.437558871132616	NA	1.245977357	0.435585741	1.008309197	True	True
ERCC2	HGNC:3434	7.0654e-20	1.086	0.239140043178465	30.0	1.757620839	0.596993823	1.428588261	True	True
FLCN	HGNC:27310	0.78892	0.388	0.634943593685194	3.0	3.029187902	0.510997128	0.484879206	True	True
MYSM1	HGNC:29401	0.043365	0.408	0.807610569033752	NA	0.5670425521	0.374451809	0.412935128	True	False
TNPO2	HGNC:19998	1.0	0.129	0.869743715674212	NA	1.333798182	0.651903642	0.068424737	False	False
UBE3A	HGNC:12496	NA	NA	0.988838543555082	3.0	2.401991274	NA	NA	True	True
VARS2	HGNC:21642	NA	NA	0.442456544899986	NA	3.408766502	0.322783814	NA	True	False
NDUFB8	HGNC:7703	0.0074738	0.983	0.270111347589852	NA	-0.8457513434	0.410913702	0.665939513	False	True
SLC17A8	HGNC:20151	0.0013196	0.608	0.170843341677722	1.0	2.837147467	0.531078747	0.759186798	True	False
TJP2	HGNC:11828	NA	NA	0.77736779098611	30.0	2.797940759	0.383631271	0.781270361	True	False
GLS	HGNC:4331	0.96154	0.323	0.94730868860543	NA	5.155798358999999	0.583508123	0.287143102	False	False
MBTPS2	HGNC:15455	0.99752	0.17	NA	NA	NA	0.528668684	NA	False	True
KCNH4	HGNC:6253	0.99984	0.215	0.758208005671423	NA	3.077741783	0.394573979	0.180027208	False	False
RNF2	HGNC:10061	0.99743	0.171	0.807344631837219	NA	1.052521904	0.642758503	0.141192636	False	False
FKBP10	HGNC:18169	2.3826e-06	0.85	0.158550088300921	NA	1.651424536	0.459211204	1.05895797	True	True
TXNL4A	HGNC:30551	7.2309e-05	1.822	0.959474653245049	NA	NA	0.782275707	1.810502252	False	True
CHMP1A	HGNC:8740	0.00028502	1.177	0.253408311533876	30.0	0.3464357999	0.505187879	1.086806753	False	True
ODC1	HGNC:8109	0.16966	0.543	0.720313814349146	NA	4.450496715	0.533880286	0.349137372	False	True
ACOX1	HGNC:119	0.062095	0.462	0.784243949221781	30.0	2.559156309	0.456761232	0.429424922	False	True
DPYSL5	HGNC:20637	0.99991	0.113	0.94638394135475	NA	5.260754805	NA	0.092018703	False	False
TASP1	HGNC:15859	0.60781	0.424	0.841550179980265	NA	2.714125756	0.512798841	0.373173388	False	True
CYP24A1	HGNC:2602	3.1963999999999997e-23	1.542	0.458930272335268	30.0	2.811425	0.313213711	1.649762322	True	False
UBE3B	HGNC:13478	4.1871e-08	0.545	0.67827869057463	30.0	NA	0.504213078	0.536439691	False	True
NR0B1	HGNC:7960	0.97025	0.275	NA	3.0	NA	0.325045655	NA	False	True
GUCY2D	HGNC:4689	6.4574e-10	0.748	0.462301961959679	NA	4.860120671000001	0.418651116	0.892816386	True	True
APC2	HGNC:24036	NA	NA	0.814007205852702	NA	3.167600467	0.379521407	NA	False	True
CDKN1B	HGNC:1785	0.62376	0.645	0.781568686668407	3.0	3.707626708	0.347617423	0.498550363	False	True
XPO6	HGNC:19733	1.0	0.082	0.970151768475441	NA	3.333754562	0.536444974	0.013368589	False	False
DHPS	HGNC:2869	0.00016305	0.873	0.138465520251322	NA	NA	0.517307834	1.23080676	True	False
EPB41L4B	HGNC:19818	0.99972	0.237	0.970458019284162	NA	3.994813957	0.44176195	0.124805465	False	False
IL6ST	HGNC:6021	0.99978	0.228	0.906992291199592	NA	2.602517104	0.352373506	0.142386707	False	False
ATRNL1	HGNC:29063	0.99915	0.266	0.881519153572251	NA	2.9481191160000004	0.532442266	0.268556624	False	False
PLXNC1	HGNC:9106	0.99811	0.273	0.997047615758192	NA	3.049091549	0.424401463	0.285622436	False	False
HNRNPK	HGNC:5044	0.99998	0.096	0.99553310494437	3.0	0.8012186417	0.649489159	0.028596564	True	True
PIK3AP1	HGNC:30034	1.0	0.122	0.954679828486657	NA	3.123890498	0.394671897	0.039801664	False	False
NSDHL	HGNC:13398	0.96393	0.289	NA	3.0	NA	0.417708452	NA	False	True
MOCS1	HGNC:7190	NA	NA	0.634723734670359	NA	3.734981572	0.395379355	1.163089986	False	True
PEX7	HGNC:8860	8.1798e-13	1.416	0.533777066722502	30.0	1.322998389	0.482992017	1.5043181	True	True
FNDC3A	HGNC:20296	0.99998	0.221	0.666234741553374	NA	1.189025621	0.416639626	0.115055337	False	False
TBR1	HGNC:11590	0.99901	0.194	0.987120896150854	3.0	5.263384685	0.477984319	0.065996501	False	True
DDB1	HGNC:2717	0.99979	0.243	0.941641924879527	NA	2.606173607	0.637884241	0.134345966	False	False
MEIS1	HGNC:7000	0.99951	0.136	0.998139871863572	NA	4.625179804	0.65898447	0.08109608	False	False
LMX1B	HGNC:6654	NA	NA	0.996419012938047	3.0	4.961768385	0.567799041	0.084668917	True	True
SOX11	HGNC:11191	0.85844	0.44	0.979845968665705	3.0	3.652015137	0.539868501	NA	False	True
COX15	HGNC:2263	1.1031e-13	1.327	0.542884202879447	30.0	2.632254031	0.458081646	1.29539293	True	True
COL13A1	HGNC:2190	NA	NA	0.512991004314969	NA	2.255343046	0.336534663	NA	True	True
GRID1	HGNC:4575	0.99931	0.244	0.95691418989722	0.0	2.702480226	0.509414553	0.178013378	False	False
TAF8	HGNC:17300	7.3155e-13	1.575	0.178209956911009	NA	4.550751925	0.630877168	2.365581497	False	True
ETV3	HGNC:3492	0.97596	0.299	0.746495936314479	NA	1.893823422	0.41275871	0.301682653	False	False
MYO5A	HGNC:7602	NA	NA	0.887203621282894	30.0	1.5955545169999998	NA	0.234977315	False	True
MGAT2	HGNC:7045	0.034151	0.716	0.334074967988207	NA	0.1489527473	0.478202025	NA	False	True
SBDS	HGNC:19440	6.2076e-05	1.225	0.416940858618553	NA	0.9798284203	0.559173688	1.174690555	True	True
SPRTN	HGNC:25356	0.97354	0.304	0.99068414688573	NA	1.790175071	0.331978734	0.440802146	False	False
SUCLA2	HGNC:11448	NA	NA	0.292960207109448	NA	0.6964001437	NA	NA	True	False
KDM1A	HGNC:29079	0.99667	0.276	0.98200151896046	NA	3.482874157	0.679934536	0.254398122	False	True
MVK	HGNC:7530	0.16679	0.545	0.717565943356017	NA	3.093547654	0.356127261	0.577988566	False	True
STRA6	HGNC:30650	NA	NA	0.58743993502974	NA	2.088187561	NA	0.990940981	True	True
SHH	HGNC:10848	0.98258	0.242	0.998589550787969	3.0	6.087921294	0.55361244	0.220591742	False	True
ORC6	HGNC:17151	3.3618e-07	1.393	0.360283410178858	30.0	3.428435104	0.280620161	1.308355469	False	True
ZBTB47	HGNC:26955	0.99983	0.12	0.835738277935292	NA	3.401754641	0.507374095	0.333740664	False	False
DYNC1LI1	HGNC:18745	0.96348	0.328	0.695083912837653	NA	2.158500312	0.445868116	0.242449851	False	False
MMADHC	HGNC:25221	NA	NA	0.425557940323553	30.0	0.6125690081	0.439085189	0.813688286	False	True
DUOX2	HGNC:13273	NA	NA	0.376206769706536	NA	1.868988718	NA	1.189610961	True	False
TMEM147	HGNC:30414	0.00014005	1.071	0.102970834703023	NA	2.955893232	0.68444604	1.173975798	False	True
ABCA2	HGNC:32	1.0	0.169	0.790550029841831	NA	1.5202493030000002	0.552309035	0.184038328	True	False
CTNND2	HGNC:2516	1.0	0.098	0.965519821929321	1.0	4.175489447	0.51690868	0.061049223	False	True
HSP90B1	HGNC:12028	0.9972	0.271	0.990917629975391	NA	NA	0.572855406	0.304859592	False	False
SLTM	HGNC:20709	0.99785	0.274	0.990878904654302	NA	-0.06900850532	0.405110898	0.175551104	False	False
MYT1	HGNC:7622	0.97791	0.304	0.976198890199082	NA	5.295544823999999	NA	0.203145699	False	False
NDST1	HGNC:7680	0.99995	0.187	0.790252810804108	NA	3.560545867	0.587064602	0.158393601	False	False
VPS4A	HGNC:13488	0.94474	0.347	0.574418988092308	NA	2.246793865	0.61379633	0.353012858	False	False
PCDH15	HGNC:14674	NA	NA	0.0707150138359572	30.0	1.39985808	0.480682076	NA	False	True
GTF2H1	HGNC:4655	0.98982	0.291	0.983316105564705	NA	2.308824426	0.537148975	0.208339945	False	False
KIF26B	HGNC:25484	0.99999	0.211	0.987735154743583	NA	5.04017626	0.385174121	0.214183406	False	False
SIX6	HGNC:10892	0.51776	0.595	0.9639600181015	0.0	6.184456512000001	0.645987213	0.656506039	False	True
TENM4	HGNC:29945	1.0	0.173	0.986399486995736	NA	4.672005759	0.461051877	0.119641621	False	False
FAM131B	HGNC:22202	0.99092	0.256	0.746048101766356	NA	3.986488079	0.509579338	0.136855456	False	False
PCGF5	HGNC:28264	0.98007	0.303	0.816210992887831	NA	3.018818725	0.633312014	0.131063786	False	False
USP5	HGNC:12628	0.96396	0.316	0.960926828448405	NA	NA	0.560372377	0.159060712	False	False
RNASET2	HGNC:21686	0.00026891	0.961	0.739571342037386	NA	3.074565477	0.385372427	0.785965587	False	True
METTL5	HGNC:25006	5.1688e-05	1.262	0.174066343432205	NA	2.253379088	0.498313824	0.802677045	False	True
EDNRB	HGNC:3180	NA	NA	0.377840582724533	1.0	2.473986185	NA	NA	False	True
PSAP	HGNC:9498	0.99051	0.285	0.567144929629635	NA	0.9138350654	0.320487408	0.221725853	False	True
MAGT1	HGNC:28880	NA	NA	NA	3.0	NA	NA	NA	False	False
GLIS3	HGNC:28510	5.5977e-08	0.736	0.927695425447066	30.0	-0.8688181484999999	0.36640535	0.554271481	False	True
SGCA	HGNC:10805	0.0027124	0.789	0.363318774892025	NA	2.878481938	0.33830036	0.754077597	True	False
MFRP	HGNC:18121	NA	NA	NA	30.0	3.546049366	NA	NA	True	True
CWF19L1	HGNC:25613	1.4404e-15	1.15	0.334111226540816	NA	2.647881698	0.42138185	1.147668425	True	True
WDR7	HGNC:13490	1.0	0.181	0.943267100760236	NA	1.660261566	0.54102893	0.166978196	False	False
PIGB	HGNC:8959	3.8535e-11	1.063	0.288745021309518	NA	3.887480499	0.317578998	1.225463393	False	True
TAF1	HGNC:11535	NA	NA	NA	NA	NA	0.620164709	NA	False	True
TAOK1	HGNC:29259	0.99787	0.274	0.967695761470419	3.0	1.48225758	0.598653754	0.154771356	False	True
ARK2C	HGNC:31696	0.97194	0.317	0.949053064862505	NA	3.238114051	0.460766627	0.087606514	False	False
BAP1	HGNC:950	0.99443	0.277	0.681812415965767	3.0	0.1956031388	0.590550593	0.192410572	True	True
HESX1	HGNC:4877	0.00079734	1.237	0.243535899952415	NA	2.678952638	NA	1.39231283	True	True
AEBP1	HGNC:303	7.3471e-11	0.64	0.406375453111277	NA	1.922852166	0.386560879	0.946141717	True	False
SOX3	HGNC:11199	0.44948	0.855	NA	0.0	NA	0.452617304	NA	False	True
PTPRC	HGNC:9666	1.0	0.207	0.698706676739144	NA	2.282744285	0.384879631	0.115019093	False	False
B3GALNT2	HGNC:28596	2.8116e-07	0.843	0.666602542368503	30.0	2.195339391	0.406057886	0.997762554	True	True
NPHP3	HGNC:7907	9.836e-16	0.649	0.280174322426362	NA	2.115251149	0.394475897	0.790001934	False	True
RAG1	HGNC:9831	2.7659e-05	0.736	0.26710818421083	30.0	1.727147759	0.49630801	1.027786472	False	True
CDH8	HGNC:1767	0.98806	0.295	0.772301293960527	NA	2.434177741	0.52790223	0.177638779	False	False
HSD17B4	HGNC:5213	NA	NA	0.427212757785368	30.0	0.1356515376	0.386210356	0.710756119	True	True
ANP32A	HGNC:13233	0.98961	0.218	0.880282979762245	NA	0.2660782933	0.569887979	0.131446664	False	False
HERC1	HGNC:4867	1.0	0.24	0.979482482440689	NA	3.799920786	0.55962101	0.158002969	True	True
TFAP2D	HGNC:15581	0.99199	0.252	0.890289849965879	NA	0.9646704638	0.536534085	0.123821262	False	False
SNRPN	HGNC:11164	NA	NA	0.134102146167332	0.0	2.146084108	0.658919057	0.401418332	False	True
UTP15	HGNC:25758	0.99993	0.11	0.786402206305255	NA	1.791944922	0.435374545	0.079624315	False	False
TM9SF3	HGNC:21529	0.99999	0.09	0.966485808864596	NA	4.564185258999999	0.691483673	0.0	False	False
EEF1G	HGNC:3213	0.99967	0.173	0.893267796693052	NA	2.024621795	0.558698201	0.171329867	False	False
E2F7	HGNC:23820	0.99317	0.285	0.918877851509557	NA	2.16637957	0.286427072	0.267016128	False	False
MYLK	HGNC:7590	9.1706e-12	0.528	0.711645888571396	1.0	3.2507082	0.481207027	0.419536057	False	True
THSD7A	HGNC:22207	1.0	0.215	0.744747420553133	NA	5.134027228	0.409996402	0.192919554	False	False
DENND4A	HGNC:24321	0.99627	0.28	0.968936918451741	NA	2.143364022	0.433408372	0.229097968	False	False
ROR2	HGNC:10257	0.00012401	0.558	0.823552551517366	0.0	3.706274918	0.438621529	0.48087406	False	True
SAFB2	HGNC:21605	0.99979	0.228	0.980788549222901	NA	2.462330467	0.340679632	0.234382408	False	False
MAMLD1	HGNC:2568	NA	NA	NA	NA	NA	0.288066127	NA	False	True
SORT1	HGNC:11186	0.99987	0.212	0.636417343713336	NA	1.834640389	0.45817168	0.186058607	False	False
CHAF1A	HGNC:1910	1.0	0.118	0.982299731050142	NA	0.9366117277	0.32785033	0.0931877	False	False
TRIM67	HGNC:31859	0.96542	0.326	0.988644254055487	NA	3.669518847	0.553421648	0.224953382	False	False
DPF1	HGNC:20225	0.99049	0.285	0.712114723636761	NA	3.530091314	0.586651056	0.218995269	False	False
GNAS	HGNC:4392	NA	NA	0.938444700736887	3.0	5.008680184	0.411560817	0.0	True	True
UFM1	HGNC:20597	0.15655	1.035	0.123977867975496	NA	0.9923496449	0.796561961	1.849538925	False	True
CLPB	HGNC:30664	NA	NA	0.288786074351394	NA	1.892464483	0.464412954	0.467744816	False	True
GAS8	HGNC:4166	1.0876e-12	1.188	0.344590538783196	NA	1.60449777	0.288060052	1.179556705	True	True
PRKCE	HGNC:9401	0.99988	0.2	0.991187896078345	NA	4.246542122	0.639540938	0.118822736	False	False
ALG8	HGNC:23161	1.1804e-08	0.83	0.109051218700447	NA	2.331689944	0.408301769	1.036944622	True	True
HPS1	HGNC:5163	NA	NA	0.240159645817734	30.0	4.523416522	NA	0.842485295	False	True
KDM6B	HGNC:29012	NA	NA	0.89034505509602	1.0	3.4134245260000005	0.432644793	0.138952264	True	True
SGCE	HGNC:10808	NA	NA	0.668983440605712	3.0	2.428950956	NA	NA	True	False
DOCK3	HGNC:2989	1.0	0.158	0.964386835871666	NA	4.31191671	0.542666539	0.125274307	False	False
SF3A3	HGNC:10767	1.0	0.119	0.904533566670225	NA	2.708008935	0.699335151	0.049148558	False	False
CUL7	HGNC:21024	NA	NA	0.351170903332672	NA	3.022190817	0.345191619	0.607828262	True	True
CALD1	HGNC:1441	0.99879	0.258	0.987149944888578	NA	3.4566032310000003	0.345787319	0.201329275	False	False
GCK	HGNC:4195	NA	NA	0.706635501650286	NA	3.01783227	0.538527711	0.325374712	True	False
CPT1A	HGNC:2328	5.114e-09	0.661	0.327200295638861	30.0	6.327805285	0.478827053	0.642416398	True	False
UBP1	HGNC:12507	0.99999	0.088	0.990891573052808	NA	0.9704181445	0.526537986	0.079152551	False	False
CCT3	HGNC:1616	0.99998	0.097	0.799904734427825	NA	2.299758227	0.575938159	0.055269145	False	False
COASY	HGNC:29932	NA	NA	0.19865760427847	NA	1.699392231	0.345791897	1.327345124	False	True
UVSSA	HGNC:29304	5.4127e-25	1.48	0.676171720478661	30.0	3.444219775	0.304907036	1.510764223	True	True
VPS13B	HGNC:2183	NA	NA	0.433968574919793	30.0	2.8961675330000003	0.400980858	0.694005389	True	True
UNC5D	HGNC:18634	0.92929	0.33	0.88604917170359	NA	1.570843565	0.467218638	0.272446603	False	False
NEUROD2	HGNC:7763	0.94202	0.332	0.746485344710981	NA	2.6966070560000004	0.506405846	0.090784985	False	False
KIRREL3	HGNC:23204	0.96992	0.318	0.976436501460637	NA	6.143008635	0.466759056	0.259913881	False	False
TNRC18	HGNC:11962	0.99093	0.287	0.976312030204856	NA	5.036953762	NA	0.324380481	False	False
PKN2	HGNC:9406	1.0	0.15	0.933522048855542	NA	1.146957004	0.558643117	0.132504725	False	False
BRINP1	HGNC:2687	0.99251	0.284	0.931858399644939	NA	4.709234484	0.601363973	0.20043471	False	False
PRR12	HGNC:29217	1.0	0.051	0.969405958294443	NA	-0.14071382	0.489463994	0.012287881	False	True
KBTBD2	HGNC:21751	0.99795	0.234	0.969663468115558	NA	2.310116105	0.465504297	0.09986408	False	False
TSHB	HGNC:12372	0.0083588	1.805	0.14485824004977	NA	1.1141382709999998	0.36387281	1.363400175	False	True
IFT52	HGNC:15901	2.0125e-06	0.866	0.109317708216702	NA	NA	0.376387133	1.000963044	False	True
HBB	HGNC:4827	1.2274e-09	1.978	0.102284830321856	NA	NA	NA	5.085260477	True	False
ILF2	HGNC:6037	0.9965	0.247	0.747090023977822	NA	3.112759119	0.681419774	0.141320071	False	False
MYO3A	HGNC:7601	NA	NA	0.118889784916571	30.0	2.654479771	NA	NA	True	False
SHANK3	HGNC:14294	1.0	0.123	0.991277739753881	3.0	3.337650258	NA	0.091881592	True	True
CUL4B	HGNC:2555	NA	NA	NA	3.0	NA	0.604419948	NA	True	True
NT5C2	HGNC:8022	NA	NA	0.574259079034669	NA	2.090047877	0.639948612	0.71595178	True	False
RAB23	HGNC:14263	NA	NA	0.170399287536032	NA	2.496829613	0.560294595	0.644437735	False	True
FOSB	HGNC:3797	0.97553	0.3	0.855892443426879	NA	2.003106172	0.443348091	0.33985973	False	False
BAG3	HGNC:939	0.61738	0.447	0.767372576782695	3.0	2.613430053	0.28271078	0.237376665	False	False
MDGA1	HGNC:19267	0.97574	0.311	0.934659824459881	NA	2.925107797	0.475845967	0.288701566	False	False
PRKCG	HGNC:9402	0.99985	0.203	0.886592350931404	NA	6.282735828	0.663832484	0.200243709	False	False
CEP104	HGNC:24866	1.2281e-12	0.743	0.771892413500676	NA	3.339310905	0.344268405	0.744502799	True	True
COG5	HGNC:14857	9.7667e-20	0.965	0.135271175579731	NA	0.142877838	0.39986483	1.100983988	True	True
PMS2	HGNC:9122	4.5176000000000004e-27	1.266	0.725952266357645	NA	2.746213037	0.380373569	1.178469053	True	True
LENG8	HGNC:15500	0.99938	0.248	0.831496116767291	NA	4.330433747	0.460200318	0.119423102	False	False
LAMP2	HGNC:6501	NA	NA	NA	3.0	NA	0.318176399	NA	True	True
TWIST2	HGNC:20670	NA	NA	0.866065103017876	30.0	4.727069239	NA	NA	False	True
ACP5	HGNC:124	NA	NA	0.477048228724816	30.0	2.689317837	0.459852603	NA	False	True
GRM4	HGNC:4596	0.99307	0.285	0.789650494509455	NA	4.845093747	0.562941976	0.220861658	False	False
SLC35D1	HGNC:20800	0.00035546	0.784	0.348283556884999	30.0	1.073316971	0.52012762	0.836121744	False	True
ESPL1	HGNC:16856	1.0	0.159	0.802314379221534	NA	2.72621725	0.291600383	0.091303861	False	False
GLIS2	HGNC:29450	NA	NA	0.854971020035826	NA	3.34068401	0.491600356	0.261341088	False	True
DHODH	HGNC:2867	0.0029884	0.778	0.524688532744883	30.0	1.869435202	0.445173096	0.813632452	False	True
TAF5L	HGNC:17304	0.99904	0.193	0.986088193489647	NA	4.016722592	0.405303547	0.152943937	False	False
MSL3	HGNC:7370	0.99665	0.178	NA	NA	NA	0.502267358	NA	False	True
RABGAP1	HGNC:17155	1.0	0.078	0.987211965456092	NA	2.299544006	0.536590818	0.025348856	False	True
ANO8	HGNC:29329	0.95634	0.317	0.732588216705868	NA	NA	0.463137171	0.439985587	False	False
